Occurrence ID,Scientific Name,Event Date,Dataset Name,Reserve Name,Decimal Latitude,Decimal Longitude,Individual Count,Reproductive Condition,Establishment Means,Occurrence Remarks,Year,Month,Day,Habitat,Sampling Protocol,Locality,Location Remarks,Identified By,Date Identified,Owner Institution Code,Basis of Record,Data Generalizations,Recorded By,Client Business Name,__source,year,decimals,precision_tier
35724,Allocasuarina littoralis,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Thomas Street Depot,-33.96590278,151.013035,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,8,<1 m (6+ dp)
37430,Cotula australis,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Picnic Point Reserve,-33.977563,150.996147,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
36759,Calystegia sepium,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Creek,-33.950301,150.984015,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
21354,Hardenbergia violacea,2000-07-05T00:00:00,WESTSYD2 Vegetation Survey,Not in a reserve,-33.896681,151.028616,,,,occurrenceRemarks withheld,2000.0,7.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,2000,6,<1 m (6+ dp)
19601,Wahlenbergia multicaulis,2010-11-02T00:00:00,DPIE Default Sightings,Not in a reserve,-33.901169,150.999174,,FL Flowering,,occurrenceRemarks withheld,2010.0,11.0,2.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OJJS12102400,CB Council,ALA,2010,6,<1 m (6+ dp)
20108,Persicaria decipiens,2008-12-07T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.921711,150.997024,,,,occurrenceRemarks withheld,2008.0,12.0,7.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP08080501,CB Council,ALA,2008,6,<1 m (6+ dp)
6297,Pterostylis curta,2024-08-25T12:56:01,iNaturalist research-grade observations,Not in a reserve,-33.973422,151.004753,,,,,2024.0,8.0,25.0,,,,,ChrisH,2024-08-25T06:39:51Z,,HUMAN_OBSERVATION,,ChrisH,CB Council,iNaturalist,2024,6,<1 m (6+ dp)
4025,Anthosachne scabra,2019-01-16T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893548,150.97815,,,,occurrenceRemarks withheld,2019.0,1.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15070200,CB Council,ALA,2019,6,<1 m (6+ dp)
24214,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Salt Pan Reserve,-33.938771,151.040172,,,,occurrenceRemarks withheld,2009.0,9.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
10125,Lantana camara,2022-04-18T14:53:00,iNaturalist research-grade observations,Not in a reserve,-33.97153,151.03377,,flowers,,,2022.0,4.0,18.0,,,,,Bradley W. Jones,2022-04-18T06:41:57Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,2022,5,≈1–10 m (5 dp)
39583,Imperata cylindrica,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Dilke Reserve,-33.972867,151.035019,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
5161,Acacia pubescens,2024-10-23T12:00:00,BAM241023_095103,Lansdowne,-33.89297001,150.9768421,5.0,,"Alive in NSW, Native",,2024.0,10.0,23.0,,Florist Data,Lansdowne Reserve,BAM data and floristic data from two monitoring plots collected in 2034,,2024-10-23T12:00:00Z,,human observation,,BLM,CB Council,ALA,2024,8,<1 m (6+ dp)
25758,Acacia ulicifolia,2008-11-17T00:00:00,DPIE Default Sightings,Not in a reserve,-33.97194,151.03287,,,,occurrenceRemarks withheld,2008.0,11.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09102201,CB Council,ALA,2008,5,≈1–10 m (5 dp)
1705,Axonopus fissifolius,1999-06-28T00:00:00,GEORGES Vegetation Survey,Lansdowne,-33.902277,150.978906,,,introduced,occurrenceRemarks withheld,1999.0,6.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,1999,6,<1 m (6+ dp)
22158,Ochna serrulata,2022-11-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.973697,151.005009,,FR Fresh Fruit,introduced,occurrenceRemarks withheld,2022.0,11.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OLJH97031100,CB Council,ALA,2022,6,<1 m (6+ dp)
3024,Leichhardtia viridiflora subsp. viridiflora,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893783,150.975396,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
37366,Corymbia gummifera,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Thomas Street Depot,-33.96590278,151.013035,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,8,<1 m (6+ dp)
22927,Phragmites australis,2015-09-08T00:00:00,DPIE Data from Scientific Licences dataset,East Hills Park,-33.964295,150.982435,,,,occurrenceRemarks withheld,2015.0,9.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS12110500,CB Council,ALA,2015,6,<1 m (6+ dp)
37902,Dichelachne micrantha,2004-05-01T12:00:00,Norfolk Flora&Fauna Apndx3 POM,Norfolk Reserve,-33.893604,151.062656,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
33831,Phyllanthus virgatus,2016-06-22T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.92418,151.051983,,,,occurrenceRemarks withheld,2016.0,6.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS10042000;OIXR13081400,CB Council,ALA,2016,6,<1 m (6+ dp)
42660,Austrostipa verticillata,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Amaroo,-33.908,150.982962,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
32192,Freesia leichtlinii,2008-02-13T00:00:00,METROCMA2 Vegetation Survey,Deepwater,-33.95152,150.980112,,,introduced,occurrenceRemarks withheld,2008.0,2.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,VEG-NICR;OPUR23081001,CB Council,ALA,2008,6,<1 m (6+ dp)
8612,Cupaniopsis anacardioides,2023-11-26T13:21:00,iNaturalist research-grade observations,Miram-Beena,-33.905338,150.981339,,,,,2023.0,11.0,26.0,,,,,Thomas Mesaglio,2023-11-26T08:30:06Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
42707,Taraxacum officinale,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Jenson Pk,-33.883502,151.01767,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
9292,Acacia longifolia,2022-08-19T15:55:07,iNaturalist research-grade observations,Not in a reserve,-33.929994,151.128758,,flowers,,,2022.0,8.0,19.0,,,,,Cal McKinley,2022-08-19T05:56:14Z,,HUMAN_OBSERVATION,,Cal McKinley,CB Council,iNaturalist,2022,6,<1 m (6+ dp)
24868,Oxytes brachypoda,1999-02-15T00:00:00,WESTSYD Vegetation Survey,Norfolk Reserve,-33.893483,151.062912,,,,occurrenceRemarks withheld,1999.0,2.0,15.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OJKP98040900;OVLU99062101,CB Council,ALA,1999,6,<1 m (6+ dp)
11028,Nothoscordum gracile,2024-10-25T00:00:00,iNaturalist observations,Not in a reserve,-33.923553,151.073558,,,,,2024.0,10.0,25.0,,,,,,,,HUMAN_OBSERVATION,,khadijahh24,CB Council,iNaturalist,2024,6,<1 m (6+ dp)
5163,Opercularia diphylla,2024-10-23T12:00:00,BAM241023_095103,Lansdowne,-33.89297001,150.9768421,10.0,,"Alive in NSW, Native",,2024.0,10.0,23.0,,Florist Data,Lansdowne Reserve,BAM data and floristic data from two monitoring plots collected in 2036,,2024-10-23T12:00:00Z,,human observation,,BLM,CB Council,ALA,2024,8,<1 m (6+ dp)
38150,Einadia hastata,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Creek,-33.950301,150.984015,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
30353,Erythrina sykesii,2018-05-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.933291,150.97841,,,introduced,occurrenceRemarks withheld,2018.0,5.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS19102800,CB Council,ALA,2018,6,<1 m (6+ dp)
26341,Asparagus asparagoides,2011-04-13T00:00:00,ACA Vegetation Survey,Deepwater,-33.952058,150.980812,,,introduced,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,2011,6,<1 m (6+ dp)
31608,Juncus acutus,2009-11-27T00:00:00,DPIE Default Sightings,Not in a reserve,-33.9748,151.03316,,,introduced,occurrenceRemarks withheld,2009.0,11.0,27.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OJJS15092900,CB Council,ALA,2009,5,≈1–10 m (5 dp)
34073,Hibbertia puberula,2019-07-17T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.917012,150.978687,,N  No Breeding Evident,,occurrenceRemarks withheld,2019.0,7.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OICG19070400,CB Council,ALA,2019,6,<1 m (6+ dp)
6835,Thelymitra ixioides,2024-08-26T14:28:00,iNaturalist research-grade observations,Not in a reserve,-33.971236,151.029535,,,,,2024.0,8.0,26.0,,,,,Bradley W. Jones,2024-08-26T09:40:14Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,2024,6,<1 m (6+ dp)
2909,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892899,150.976466,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
8219,Bidens pilosa,2023-07-11T13:00:00,iNaturalist research-grade observations,Not in a reserve,-33.970521,151.028652,,,,,2023.0,7.0,11.0,,,,,Thomas Mesaglio,2023-07-11T08:20:19Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
20560,Lomandra longifolia,2013-05-01T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.92648,151.14578,,,,occurrenceRemarks withheld,2013.0,5.0,1.0,Open forest,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP10061700,CB Council,ALA,2013,5,≈1–10 m (5 dp)
4438,Leichhardtia viridiflora subsp. viridiflora,2020-06-03T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892956,150.974465,,,,occurrenceRemarks withheld,2020.0,6.0,3.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS16072001,CB Council,ALA,2020,6,<1 m (6+ dp)
6393,Pimelea linifolia,2022-06-14T15:01:00,iNaturalist research-grade observations,Not in a reserve,-33.9705,151.02788,,flowers|flower buds,,,2022.0,6.0,14.0,,,,,Bradley W. Jones,2022-06-14T08:42:26Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,2022,5,≈1–10 m (5 dp)
41335,Paspalum dilatatum,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Creek,-33.950301,150.984015,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
23308,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Salt Pan Reserve,-33.949892,151.041519,,,,occurrenceRemarks withheld,2009.0,9.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
31483,Exocarpos cupressiformis,2015-09-15T00:00:00,DPIE Default Sightings,Not in a reserve,-33.890332,151.055229,,,,occurrenceRemarks withheld,2015.0,9.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OIXR15081800,CB Council,ALA,2015,6,<1 m (6+ dp)
6324,Pandorea pandorana,2021-08-28T18:00:00,iNaturalist research-grade observations,Not in a reserve,-33.972519,151.003487,,,,,2021.0,8.0,28.0,,,,,Eamonn Culhane,2021-08-28T13:01:13Z,,HUMAN_OBSERVATION,,Eamonn Culhane,CB Council,iNaturalist,2021,6,<1 m (6+ dp)
23590,Pomax umbellata,2000-07-05T00:00:00,WESTSYD2 Vegetation Survey,Not in a reserve,-33.890259,151.032981,,,,occurrenceRemarks withheld,2000.0,7.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,2000,6,<1 m (6+ dp)
19792,Lomandra longifolia,2019-03-28T00:00:00,DPIE Data from Scientific Licences dataset,Salt Pan Reserve,-33.963093,151.04053,,,,occurrenceRemarks withheld,2019.0,3.0,28.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP00113020,CB Council,ALA,2019,6,<1 m (6+ dp)
9878,Centaurium erythraea,2021-12-31T11:18:43,iNaturalist observations,Lansdowne,-33.893514,150.978081,,,,,2021.0,12.0,31.0,,,,,,,,HUMAN_OBSERVATION,,werrikimbee,CB Council,iNaturalist,2021,6,<1 m (6+ dp)
5126,Acacia pubescens,2009-10-08T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893676,150.976026,,,,occurrenceRemarks withheld,2009.0,10.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
25462,Cirsium vulgare,2023-06-14T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.95243,151.04037,,,introduced,occurrenceRemarks withheld,2023.0,6.0,14.0,Woodland,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OSHD13030401,CB Council,ALA,2023,5,≈1–10 m (5 dp)
7724,Acacia baileyana,2020-04-24T12:06:00,iNaturalist research-grade observations,Maluga Passive Pk,-33.894683,151.016311,,,,,2020.0,4.0,24.0,,,,,Thomas Mesaglio,2021-09-03T10:50:08Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2020,6,<1 m (6+ dp)
23671,Angophora costata,2018-04-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.9269,151.147854,,,,occurrenceRemarks withheld,2018.0,4.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPJGI0002201,CB Council,ALA,2018,6,<1 m (6+ dp)
37751,Deyeuxia quadriseta,2004-05-01T12:00:00,The Crest-Appendix,Carysfield,-33.902185,150.998468,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
10637,Acianthus exsertus,2024-05-02T13:10:31,iNaturalist observations,Not in a reserve,-33.973698,151.003256,,,,,2024.0,5.0,2.0,,,,,,,,HUMAN_OBSERVATION,,Lisa,CB Council,iNaturalist,2024,6,<1 m (6+ dp)
9488,Oxalis latifolia,2023-02-18T11:23:22,iNaturalist research-grade observations,Not in a reserve,-33.912612,151.044868,,,,Found amongst a lawn close to midday on a hot day. I know these as Fishtail Oxalis.,2023.0,2.0,18.0,,,,,danceswithplants,2023-02-18T16:04:02Z,,HUMAN_OBSERVATION,,danceswithplants,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
38992,Glycine clandestina,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,Smith Park,-33.958369,150.990262,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
39414,Hibiscus heterophyllus,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
1636,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892565,150.97589,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
2759,Paspalidium distans,2019-01-16T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893548,150.97815,,,,occurrenceRemarks withheld,2019.0,1.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15070200,CB Council,ALA,2019,6,<1 m (6+ dp)
30431,Acacia falcata,2018-05-23T00:00:00,DPIE Data from Scientific Licences dataset,Ashford Reserve,-33.929542,150.984621,,,,occurrenceRemarks withheld,2018.0,5.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15013005,CB Council,ALA,2018,6,<1 m (6+ dp)
28947,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953637,150.986347,,,,occurrenceRemarks withheld,2009.0,8.0,25.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
32513,Microlaena stipoides,2013-04-17T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.93623,151.11514,,,,occurrenceRemarks withheld,2013.0,4.0,17.0,Open forest,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP10061700,CB Council,ALA,2013,5,≈1–10 m (5 dp)
30795,Cassinia sifton,2015-09-15T00:00:00,DPIE Default Sightings,Not in a reserve,-33.890332,151.055229,,,,occurrenceRemarks withheld,2015.0,9.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OIXR15081800,CB Council,ALA,2015,6,<1 m (6+ dp)
28572,Araujia sericifera,2018-05-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.933291,150.97841,,,introduced,occurrenceRemarks withheld,2018.0,5.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS19102800,CB Council,ALA,2018,6,<1 m (6+ dp)
30581,Paspalum dilatatum,2017-03-02T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.979368,151.015177,,,introduced,occurrenceRemarks withheld,2017.0,3.0,2.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS18031302,CB Council,ALA,2017,6,<1 m (6+ dp)
26732,Commelina cyanea,2023-03-20T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.940454,150.995817,,,,occurrenceRemarks withheld,2023.0,3.0,20.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODFK24022802,CB Council,ALA,2023,6,<1 m (6+ dp)
39770,Juncus usitatus,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
33457,Pittosporum undulatum,2010-03-22T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.926466,151.144215,,,,occurrenceRemarks withheld,2010.0,3.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPJGI0002201,CB Council,ALA,2010,6,<1 m (6+ dp)
41606,Phyllanthus gunnii,2004-05-01T12:00:00,The Crest-Appendix,Bellevue,-33.910871,150.998776,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
24947,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953609,150.986337,,,,occurrenceRemarks withheld,2009.0,8.0,25.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
30472,Goodenia bellidifolia,2010-12-14T00:00:00,NP_GEORGES Vegetation Survey,Not in a reserve,-33.97447,151.007351,,,,occurrenceRemarks withheld,2010.0,12.0,14.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,ODMP99111100;VEG-NICR,CB Council,ALA,2010,6,<1 m (6+ dp)
1761,Dianella longifolia var. longifolia,1999-06-28T00:00:00,GEORGES Vegetation Survey,Lansdowne,-33.902277,150.978906,,,,occurrenceRemarks withheld,1999.0,6.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,1999,6,<1 m (6+ dp)
2090,Acacia pubescens,2009-09-17T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893274,150.977322,,,,occurrenceRemarks withheld,2009.0,9.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
10174,Lantana camara,2023-06-12T13:30:00,iNaturalist research-grade observations,Not in a reserve,-33.971269,151.032707,,flowers,,,2023.0,6.0,12.0,,,,,Bradley W. Jones,2023-06-12T06:50:19Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
20339,Kennedia rubicunda,2016-06-22T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.92206,151.069548,,,,occurrenceRemarks withheld,2016.0,6.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS10042000;OIXR13081400,CB Council,ALA,2016,6,<1 m (6+ dp)
23906,Dillwynia sieberi,2015-09-23T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.909722,150.988611,,,,occurrenceRemarks withheld,2015.0,9.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15122200;OIXR15122202,CB Council,ALA,2015,6,<1 m (6+ dp)
