"dataResourceUid","dataResourceName","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","subfamily","eventType","measurementRemarks","measurementValue","relationshipRemarks","superfamily","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr1411","iNaturalist Australia","f5c0894e-c7db-46e7-afe2-cd1a0b536f93","2025-08-19T12:28:54Z","","CC-BY 4.0 (Int)","Thomas Mesaglio","","","https://www.inaturalist.org/observations/43542870","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/43542870","43542870","","Thomas Mesaglio","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2020-04-26T10:18:50Z","10:18:50+10:00","117","117","2020","4","26","Sun Apr 26 2020 10:18:50 GMT+1000 (GMT+10)","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Garrison Point Reserve and surrounds, Mirambeena Regional Park, Georges Hall, Sydney, New South Wales","","","","","","","","","","","-33.909447","150.976853","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98076479","","","laurelrf","2020-04-26T04:44:01Z","","research","","79077","","","","","","https://id.biodiversity.org.au/node/apni/2909922","Sida rhombifolia","Sida rhombifolia","","","","","","","","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida","","","","species","","L.","Jelly Leaf","","","","","","https://orcid.org/0000-0002-1096-6066","","","Sida rhombifolia","","","","","","","","","","","","1e4b50af-a47a-4338-992e-a0f92991e5c1","","","","","","","","","","f5c0894e-c7db-46e7-afe2-cd1a0b536f93",""
"dr1411","iNaturalist Australia","9a92e83c-440e-497e-ba93-b816d12114ad","2025-08-19T12:28:55Z","","CC-BY 4.0 (Int)","Thomas Mesaglio","","","https://www.inaturalist.org/observations/289445046","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289445046","289445046","","Thomas Mesaglio","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2025-06-14T10:50:00Z","10:50:00+10:00","165","165","2025","6","14","2025/06/14 10:50 AM","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Garrison Point Reserve and surrounds, Mirambeena Regional Park, Georges Hall, Sydney, New South Wales","","","","","","","","","","","-33.909805","150.97995","EPSG:4326","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648528067","","","Thomas Mesaglio","2025-06-14T05:18:01Z","","research","","64107","","","","","","https://id.biodiversity.org.au/node/apni/2895458","Asparagus asparagoides","Asparagus asparagoides","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Asparagus","","","","species","","(L.) W.Wight","Bridal Creeper","","","","","","https://orcid.org/0000-0002-1096-6066","https://orcid.org/0000-0002-1096-6066","","Asparagus asparagoides","","","","","","","","","","","","66961983-9bde-442e-bc6b-6be2b0888d2d","","","","","","","","","","9a92e83c-440e-497e-ba93-b816d12114ad",""
"dr1411","iNaturalist Australia","297f1274-3535-406a-a4db-552e7aec830c","2025-08-19T12:29:59Z","","CC-BY 4.0 (Int)","Thomas Mesaglio","","","https://www.inaturalist.org/observations/43530574","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/43530574","43530574","","Thomas Mesaglio","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2020-04-26T10:09:33Z","10:09:33+10:00","117","117","2020","4","26","Sun Apr 26 2020 10:09:33 GMT+1000 (GMT+10)","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Lake Gillawarna and surrounds, Mirambeena Regional Park, Georges Hall, Sydney, New South Wales","","","","","","","","","","","-33.907075","150.979478","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","399600878","","","Thomas Mesaglio","2023-08-20T21:43:29Z","","research","","64237","","","","","","https://id.biodiversity.org.au/node/apni/2901931","Phragmites australis","Phragmites australis","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Phragmites","","","","species","","(Cav.) Trin. ex Steud.","Common Reed","","","","","","https://orcid.org/0000-0002-1096-6066","https://orcid.org/0000-0002-1096-6066","","Phragmites australis","","","","","","","","","","","","b5f16514-2cfa-4745-a0f1-3faddc1052f1","","","","","","","","","","297f1274-3535-406a-a4db-552e7aec830c",""
"dr1411","iNaturalist Australia","d5260541-5ae2-41bc-bd92-dab1cbc3d56b","2025-08-19T12:28:51Z","","CC-BY 4.0 (Int)","Thomas Mesaglio","","","https://www.inaturalist.org/observations/43537505","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/43537505","43537505","","Thomas Mesaglio","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2020-04-26T10:15:00Z","10:15:00+10:00","117","117","2020","4","26","Sun Apr 26 2020 10:15:00 GMT+1000 (GMT+10)","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Garrison Point Reserve and surrounds, Mirambeena Regional Park, Georges Hall, Sydney, New South Wales","","","","","","","","","","","-33.910137","150.9776","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117111753","","","J.R. Kuethe","2020-07-14T20:14:56Z","","research","","166212","","","","","","https://id.biodiversity.org.au/node/apni/2890804","Passiflora morifolia","Passiflora morifolia","","","","","","","","Plantae","Charophyta","Equisetopsida","Malpighiales","Passifloraceae","Passiflora","","","","species","","Mast.","","","","","","","https://orcid.org/0000-0002-1096-6066","","","Passiflora morifolia","","","","","","","","","","","","4bf896d0-cfaf-4a24-b028-6eea5105f514","","","","","","","","","","d5260541-5ae2-41bc-bd92-dab1cbc3d56b",""
"dr1411","iNaturalist Australia","4240db7f-5908-46f4-b6f7-d04604074849","2026-03-20T05:16:41Z","","CC-BY-NC 4.0 (Int)","paulangel","","","https://www.inaturalist.org/observations/342359973","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/342359973","342359973","","paulangel","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2025-07-29T11:38:10Z","11:38:10+10:00","210","210","2025","7","29","2025-07-29 11:38:10","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Henry Lawson Dr, Georges Hall, NSW, AU","","","","","","","","","","","-33.909416","150.980929","EPSG:4326","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","772411164","","","paulangel","2026-03-11T02:22:51Z","","research","","417793","","","","","","https://id.biodiversity.org.au/node/apni/2902322","Dillwynia sieberi","Dillwynia sieberi","","","","","","","","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Dillwynia","","","","species","","Steud.","Sieber's Parrot-pea","","","","","","","","","Dillwynia sieberi","","","","","","","","","","","","05325fba-e1f1-45c4-813f-f4ecbc2258f8","","","","","","","","","","4240db7f-5908-46f4-b6f7-d04604074849",""
"dr1411","iNaturalist Australia","06a4a805-dc34-4a76-ae54-86412e09366a | 501e65f9-6aca-407e-92f6-cf0469e8067c","2024-07-04T08:38:27Z","","CC-BY-NC 4.0 (Int)","boohoo69","","","https://www.inaturalist.org/observations/227036171","","","","iNaturalist","Observations","iNaturalist observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/227036171","227036171","","boohoo69","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2024-07-04T14:39:36Z","14:39:36+10:00","186","186","2024","7","4","2024-07-04 14:39:36","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Bankstown Aerodrome NSW 2198, Australia","","","","","","","","","","","-33.909588","150.97724","EPSG:4326","184.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","needs_id","","369513","","","","","","https://id.biodiversity.org.au/taxon/apni/51285791","Glycine tabacina","Glycine tabacina","","","","","","","","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Glycine","","","","species","","(Labill.) Benth.","Variable Glycine","","","","","","","","","Glycine tabacina","","","","","","","","","","","","b740e764-12fe-4f72-be02-70ffa2ffcf17","","","","","","","","","","06a4a805-dc34-4a76-ae54-86412e09366a | 501e65f9-6aca-407e-92f6-cf0469e8067c",""
"dr1411","iNaturalist Australia","1ad9a718-dd27-4578-aef2-b055298ccd84 | 2eae1ed7-4e80-4da7-b0a9-20d20559f270 | 5abe8df6-cff1-474b-9dc6-cf67cf586e2e | 6d0bc5d4-82ba-45f4-ad13-25c779880739 | 8c953a6a-05bf-46e9-8c62-31fdf941f446","2024-03-03T04:33:04Z","","CC-BY-NC 4.0 (Int)","Nina","","","https://www.inaturalist.org/observations/200799229","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/200799229","200799229","","Nina","","","","","","flowers|fruits or seeds|flower buds","","","PRESENT","","","","","","","","","","","","","","","","","2024-02-29T14:47:45Z","14:47:45+11:00","60","60","2024","2","29","2024-02-29 14:47:45","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Bankstown Aerodrome NSW 2198, Australia","","","","","","","","","","","-33.909113","150.979741","EPSG:4326","271.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","455536706","","","Nina","2024-02-29T08:49:02Z","","research","","1127797","","","","","","https://id.biodiversity.org.au/node/apni/2912497","Caesia parviflora vittata","Caesia parviflora var. vittata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Hemerocallidaceae","Caesia","","","","variety","","(R.Br.) R.J.F.Hend.","Pale Grass-lily","","","","","","","","","Caesia parviflora","","","","","","","","","","","","b857d627-e55c-4f04-8f21-445329313ed1","","","","","","","","","","1ad9a718-dd27-4578-aef2-b055298ccd84 | 2eae1ed7-4e80-4da7-b0a9-20d20559f270 | 5abe8df6-cff1-474b-9dc6-cf67cf586e2e | 6d0bc5d4-82ba-45f4-ad13-25c779880739 | 8c953a6a-05bf-46e9-8c62-31fdf941f446",""
"dr1411","iNaturalist Australia","30097ef1-7f76-4166-918d-b0e640655740 | 9b68bd7f-c2db-42ed-9793-978fe160cb3c","2025-06-14T05:36:54Z","","CC-BY-NC 4.0 (Int)","julianeribeiro","","","https://www.inaturalist.org/observations/289405755","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289405755","289405755","","julianeribeiro","","","","","","","","","PRESENT","","","","","","","","","","1b7b3804-020d-4d42-8d59-27374ad6a8b9","","","","","","","2025-06-14T10:53:30Z","10:53:30+10:00","165","165","2025","6","14","2025-06-14 10:53:30","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Georges Hall NSW 2198, Australia","","","","","","","","","","","-33.909528","150.980208","EPSG:4326","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648449078","","","julianeribeiro","2025-06-14T00:54:25Z","","research","","208571","","","","","","https://id.biodiversity.org.au/taxon/apni/51291519","Themeda triandra","Themeda triandra","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Themeda","","","","species","","Forssk.","Kangaroo Grass","","","","","","","","","Themeda triandra","","","","","","","","","","","","c52ab71f-3080-4b1e-b448-6f9de12b647d","","","","","","","","","","30097ef1-7f76-4166-918d-b0e640655740 | 9b68bd7f-c2db-42ed-9793-978fe160cb3c",""
"dr1411","iNaturalist Australia","11c417d5-cbc4-40a9-a2a7-9fc94aef44f7 | 44e5cb91-937e-410e-bbd1-e822baa471ad","2025-06-14T05:36:32Z","","CC-BY-NC 4.0 (Int)","julianeribeiro","","","https://www.inaturalist.org/observations/289418028","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289418028","289418028","","julianeribeiro","","","","","","","","","PRESENT","","","","","","","","","","cff26d61-82a9-4e98-b63c-804c2d9ef5c5","","","","","","","2025-06-14T12:06:19Z","12:06:19+10:00","165","165","2025","6","14","2025-06-14 12:06:19","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Georges Hall NSW 2198, Australia","","","","","","","","","","","-33.908645","150.980595","EPSG:4326","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648472289","","","julianeribeiro","2025-06-14T02:06:56Z","","research","","75252","","","","","","https://id.biodiversity.org.au/taxon/apni/51770587","Acacia podalyriifolia","Acacia podalyriifolia","","","","","","","","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","","species","","A.Cunn. ex G.Don","Mount Morgan Wattle","","","","","","","","","Acacia podalyriifolia","","","","","","","","","","","","113b8a70-0ab5-49ad-974f-382b7460f434","","","","","","","","","","11c417d5-cbc4-40a9-a2a7-9fc94aef44f7 | 44e5cb91-937e-410e-bbd1-e822baa471ad",""
"dr1411","iNaturalist Australia","0445a954-88c8-46d8-a9d1-064595ff26b3 | 1a31f3e2-8034-43c1-b193-7e2a022147bd","2024-03-06T02:49:08Z","","CC-BY-NC 4.0 (Int)","maxark","","","https://www.inaturalist.org/observations/201410436","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/201410436","201410436","","maxark","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2024-03-06T08:15:09Z","08:15:09+11:00","66","66","2024","3","6","2024-03-06 08:15:09","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Bankstown Aerodrome NSW 2198, Australia","","","","","","","","","","","-33.909386","150.980856","EPSG:4326","8.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","457198107","","","maxark","2024-03-05T21:55:26Z","","research","","161365","","","","","","https://id.biodiversity.org.au/node/apni/2914400","Cymbopogon refractus","Cymbopogon refractus","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Cymbopogon","","","","species","","(R.Br.) A.Camus","Barbed-wire Grass","","","","","","","","","Cymbopogon refractus","","","","","","","","","","","","3021e1e3-62cb-46b4-b3a9-b0ea4c774e91","","","","","","","","","","0445a954-88c8-46d8-a9d1-064595ff26b3 | 1a31f3e2-8034-43c1-b193-7e2a022147bd",""
"dr1411","iNaturalist Australia","0d0c47d0-5a51-4ff3-9ca6-96fe4172b3b7 | 0ffe4e52-672d-46bc-af73-55dae3ba7dd5 | 3bac1905-3d44-4ff9-9102-0e277771c1eb | 839a749f-12fc-4e54-bb75-42be636d2d87 | b42a73c5-585d-403d-84cb-e96083dfcc1e | b6b29715-1879-4f7e-8a7b-5453b56e4273 | deab772d-09ad-47a8-b7c5-a6c1165c2963 | f09ea452-3958-4a4d-90dd-a4bed173013a","2024-10-07T04:16:05Z","","CC-BY-NC 4.0 (Int)","Nina","","","https://www.inaturalist.org/observations/201460201","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/201460201","201460201","","Nina","","","","","","fruits or seeds","","","PRESENT","","","","","","","","","","","","","","","","","2024-03-06T07:50:32Z","07:50:32+11:00","66","66","2024","3","6","2024-03-06 07:50:32","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Bankstown Aerodrome NSW 2198, Australia","","","","","","","","","","","-33.909307","150.979956","EPSG:4326","214.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","457327510","","","Nina","2024-03-06T10:02:32Z","","research","","370566","","","","","","https://id.biodiversity.org.au/node/apni/2906157","Brunoniella australis","Brunoniella australis","","","","","","","","Plantae","Charophyta","Equisetopsida","Lamiales","Acanthaceae","Brunoniella","","","","species","","(Cav.) Bremek.","Blue Trumpet","","","","","","","","","Brunoniella australis","","","","","","","","","","","","bd76f5cc-87b6-46a1-8454-1be32ca8e9e7","","","","","","","","","","0d0c47d0-5a51-4ff3-9ca6-96fe4172b3b7 | 0ffe4e52-672d-46bc-af73-55dae3ba7dd5 | 3bac1905-3d44-4ff9-9102-0e277771c1eb | 839a749f-12fc-4e54-bb75-42be636d2d87 | b42a73c5-585d-403d-84cb-e96083dfcc1e | b6b29715-1879-4f7e-8a7b-5453b56e4273 | deab772d-09ad-47a8-b7c5-a6c1165c2963 | f09ea452-3958-4a4d-90dd-a4bed173013a",""
"dr1411","iNaturalist Australia","c95e8c44-928a-4722-a80f-09b7b95d81a0 | e445501a-1bf2-4ffe-9338-e072e8f9a7bd","2025-06-14T05:32:49Z","","CC-BY-NC 4.0 (Int)","julianeribeiro","","","https://www.inaturalist.org/observations/289414413","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289414413","289414413","","julianeribeiro","","","","","","","","","PRESENT","","","","","","","","","","6daa2335-b664-4335-b4cb-e83e707767e4","","","","","","","2025-06-14T11:43:10Z","11:43:10+10:00","165","165","2025","6","14","2025-06-14 11:43:10","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Georges Hall NSW 2198, Australia","","","","","","","","","","","-33.90915","150.980589","EPSG:4326","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648465721","","","julianeribeiro","2025-06-14T01:46:09Z","","research","","321055","","","","","","https://id.biodiversity.org.au/node/apni/2912378","Wahlenbergia gracilis","Wahlenbergia gracilis","","","","","","","","Plantae","Charophyta","Equisetopsida","Asterales","Campanulaceae","Wahlenbergia","","","","species","","(G.Forst.) A.DC.","Australian Bluebell","","","","","","","","","Wahlenbergia gracilis","","","","","","","","","","","","461ba978-13d5-4514-94b8-e91fe7992ac9","","","","","","","","","","c95e8c44-928a-4722-a80f-09b7b95d81a0 | e445501a-1bf2-4ffe-9338-e072e8f9a7bd",""
"dr1411","iNaturalist Australia","7998c5ba-e6ae-4eb4-ad06-0f2752bf175c | a89801c3-c357-4294-8794-4465ba092831","2025-08-19T12:28:18Z","","CC-BY 4.0 (Int)","Thomas Mesaglio","","","https://www.inaturalist.org/observations/43543812","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/43543812","43543812","","Thomas Mesaglio","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2020-04-26T10:31:09Z","10:31:09+10:00","117","117","2020","4","26","Sun Apr 26 2020 10:31:09 GMT+1000 (GMT+10)","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Garrison Point Reserve and surrounds, Mirambeena Regional Park, Georges Hall, Sydney, New South Wales","","","","","","","","","","","-33.908742","150.975372","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98075344","","","laurelrf","2020-04-26T04:39:34Z","","research","","369665","","","","","","https://id.biodiversity.org.au/taxon/apni/51735708","Alternanthera denticulata","Alternanthera denticulata","","","","","","","","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Alternanthera","","","","species","","R.Br.","Lesser Joyweed","","","","","","https://orcid.org/0000-0002-1096-6066","","","Alternanthera denticulata","","","","","","","","","","","","0f263526-af74-43b1-a3f1-5d6655186925","","","","","","","","","","7998c5ba-e6ae-4eb4-ad06-0f2752bf175c | a89801c3-c357-4294-8794-4465ba092831",""
"dr1411","iNaturalist Australia","39485bb8-7942-4327-8ca0-22ce82dc43f7","2025-08-19T12:28:21Z","","CC-BY 4.0 (Int)","Thomas Mesaglio","","","https://www.inaturalist.org/observations/289443984","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289443984","289443984","","Thomas Mesaglio","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2025-06-14T09:44:00Z","09:44:00+10:00","165","165","2025","6","14","2025/06/14 9:44 AM","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Garrison Point Reserve and surrounds, Mirambeena Regional Park, Georges Hall, Sydney, New South Wales","","","","","","","","","","","-33.910076","150.974762","EPSG:4326","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648525470","","","Thomas Mesaglio","2025-06-14T05:07:55Z","","research","","79077","","","","","","https://id.biodiversity.org.au/node/apni/2909922","Sida rhombifolia","Sida rhombifolia","","","","","","","","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida","","","","species","","L.","Jelly Leaf","","","","","","https://orcid.org/0000-0002-1096-6066","https://orcid.org/0000-0002-1096-6066","","Sida rhombifolia","","","","","","","","","","","","6b9dad0e-0396-47b5-8162-0411bf9da060","","","","","","","","","","39485bb8-7942-4327-8ca0-22ce82dc43f7",""
"dr1411","iNaturalist Australia","5d0ea4e5-bffb-47cc-84b4-f72a0e1df653 | 62c2f69e-4c6e-43bd-9d03-e90b6a541afd","2025-06-14T05:36:50Z","","CC-BY-NC 4.0 (Int)","julianeribeiro","","","https://www.inaturalist.org/observations/289407342","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289407342","289407342","","julianeribeiro","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2025-06-14T11:02:47Z","11:02:47+10:00","165","165","2025","6","14","2025-06-14 11:02:47","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Georges Hall NSW 2198, Australia","","","","","","","","","","","-33.909668","150.980295","EPSG:4326","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648451757","","","julianeribeiro","2025-06-14T01:03:24Z","","research","","400329","","","","","","https://id.biodiversity.org.au/node/apni/2916134","Calotis lappulacea","Calotis lappulacea","","","","","","","","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Calotis","","","","species","","Benth.","Yellow Burr-daisy","","","","","","","","","Calotis lappulacea","","","","","","","","","","","","80906946-fc2e-4915-8dc1-387b821cb473","","","","","","","","","","5d0ea4e5-bffb-47cc-84b4-f72a0e1df653 | 62c2f69e-4c6e-43bd-9d03-e90b6a541afd",""
"dr1411","iNaturalist Australia","3d652316-b2b3-42c5-9842-21243062eabb | 500edefc-8a93-4f93-a9b7-afe48b835a5e | d08e4f3c-351d-4563-be07-fab1a21cdbf5","2025-09-15T12:14:23Z","","CC-BY 4.0 (Int)","Thomas Mesaglio","","","https://www.inaturalist.org/observations/289445076","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289445076","289445076","","Thomas Mesaglio","","","","","","","","","PRESENT","","","","","","","","","","4a1c89cb-0854-4d06-baf4-e83134e4073c","","","","","","","2025-06-14T10:59:00Z","10:59:00+10:00","165","165","2025","6","14","2025/06/14 10:59 AM","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Garrison Point Reserve and surrounds, Mirambeena Regional Park, Georges Hall, Sydney, New South Wales","","","","","","","","","","","-33.909702","150.980392","EPSG:4326","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648528119","","","Thomas Mesaglio","2025-06-14T05:18:07Z","","research","","353960","","","","","","https://id.biodiversity.org.au/taxon/apni/51431568","Lomandra multiflora","Lomandra multiflora","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Lomandra","","","","species","","(R.Br.) Britten","Lomandra","","","","","","https://orcid.org/0000-0002-1096-6066","https://orcid.org/0000-0002-1096-6066","","Lomandra multiflora","","","","","","","","","","","","ddf2be6b-6bd8-4f25-8e8e-777e31535674","","","","","","","","","","3d652316-b2b3-42c5-9842-21243062eabb | 500edefc-8a93-4f93-a9b7-afe48b835a5e | d08e4f3c-351d-4563-be07-fab1a21cdbf5",""
"dr1411","iNaturalist Australia","e3864db9-3f9b-4eca-b60e-3f58bca3b7cc","2025-06-14T01:05:27Z","","CC-BY-NC 4.0 (Int)","Greg Potter","","","https://www.inaturalist.org/observations/289407605","","","","iNaturalist","Observations","iNaturalist observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289407605","289407605","","Greg Potter","","","","","","","","","PRESENT","","","","","","","","","","e76592ad-c466-4146-8672-cf0de2f0a477","","","","","","","2025-06-14T11:04:36Z","11:04:36+10:00","165","165","2025","6","14","2025-06-14 11:04:36","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Georges Hall NSW 2198, Australia","","","","","","","","","","","-33.909485","150.980121","EPSG:4326","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","needs_id","","370566","","","","","","https://id.biodiversity.org.au/node/apni/2906157","Brunoniella australis","Brunoniella australis","","","","","","","","Plantae","Charophyta","Equisetopsida","Lamiales","Acanthaceae","Brunoniella","","","","species","","(Cav.) Bremek.","Blue Trumpet","","","","","","","","","Brunoniella australis","","","","","","","","","","","","638fcf01-f556-4faa-8c40-11069a81dc50","","","","","","","","","","e3864db9-3f9b-4eca-b60e-3f58bca3b7cc",""
