"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","South Australia : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Victoria : Conservation Status","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status: Priority 4","Western Australia : Conservation status: Priority 3","Western Australia : Conservation status: Priority 2","Western Australia : Conservation status: Priority 1","Weeds of National Significance (WoNS) as at Feb. 2013","WA State Notifiable Pests","Key Australian weed species list (ABS)","VIC State Notifiable Pests"
"https://id.biodiversity.org.au/node/apni/2906474","Sagittaria platyphylla","(Engelm.) J.G.Sm.","species","Plantae","Charophyta","Equisetopsida","Alismatales","Alismataceae","Sagittaria","Arrowhead","11","","","","","","","","","","","","Y","Y","Y",""
"https://id.biodiversity.org.au/node/apni/2906497","Scaevola ramosissima","(Sm.) K.Krause","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Scaevola","Purple Fan Flower","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2906523","Harpullia pendula","Planch. ex F.Muell.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Harpullia","Tulipwood","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2908382","Paederia foetida","L.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Paederia","Daun Kentut","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2909260","Lobelia anceps","L.f.","species","Plantae","Charophyta","Equisetopsida","Asterales","Campanulaceae","Lobelia","Angled Lobelia","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2909491","Robinia pseudoacacia","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Robinia","Black Locust","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2909747","Ficinia nodosa","(Rottb.) Goetgh., Muasya & D.A.Simpson","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Ficinia","Knobby Club-rush","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2910059","Fumaria muralis","Sond. ex W.D.J.Koch","species","Plantae","Charophyta","Equisetopsida","Ranunculales","Papaveraceae","Fumaria","Fumitory","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2910156","Cassinia uncata","A.Cunn. ex DC.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Cassinia","Sticky Cassinia","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2911549","Brachyloma daphnoides","(Sm.) Benth.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Brachyloma","Daphne Heath","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2915095","Rumex obtusifolius","L.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Polygonaceae","Rumex","Broad-leaf Dock","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2915654","Asparagus scandens","Thunb.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Asparagus","Asparagus Fern","11","","","","","","","","","","","","Y","","","Y"
"https://id.biodiversity.org.au/node/apni/8354183","Chorizema cordatum","Lindl.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Chorizema","Flame Pea","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51288600","Seringia hillii","(F.Muell. ex Benth.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Seringia","Mountain Fire-bush","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51404165","Diuris aurea","Sm.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Diuris","Golden Donkey Orchid","11","","","Near threatened","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51439812","Eucalyptus grandis","W.Hill","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Flooded Gum","11","","","","","Critically Endangered","","","Rare, Near Threatened","","Poorly-known species","Poorly-known species","","","",""
"https://id.biodiversity.org.au/taxon/apni/51447278","Dodonaea viscosa","Jacq.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Dodonaea","Sticky Hop-bush","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51448249","Ulmus parvifolia","Jacq.","species","Plantae","Charophyta","Equisetopsida","Rosales","Ulmaceae","Ulmus","Chinese Elm","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51689042","Leichhardtia suaveolens","(R.Br.) P.I.Forst.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Leichhardtia","","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51775060","Plectranthus verticillatus","(L.f.) Druce","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Plectranthus","","11","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/apni/103407","Asparagus setaceus","(Kunth) Jessop","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Asparagus","","10","","","","","","","","","","","","","","","Y"
"https://id.biodiversity.org.au/node/apni/2886672","Echinochloa crus-galli","(L.) P.Beauv.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Echinochloa","Barnyard Grass","10","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2888791","Anthosachne scabra","(R.Br.) Nevski","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Anthosachne","Common Wheat-grass","10","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2889233","Oxalis debilis","Kunth","species","Plantae","Charophyta","Equisetopsida","Oxalidales","Oxalidaceae","Oxalis","Pink Shamrock","10","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2889840","Melicope micrococca","(F.Muell.) T.G.Hartley","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Melicope","White Evodia","10","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2890214","Banksia oblongifolia","Cav.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Banksia","Fern-leaved Dwarf Banksia","10","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2892190","Tetratheca juncea","Sm.","species","Plantae","Charophyta","Equisetopsida","Oxalidales","Elaeocarpaceae","Tetratheca","Black-eyed Susan","10","","","","Vulnerable","","","Vulnerable","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2893374","Tricoryne elatior","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Hemerocallidaceae","Tricoryne","Yellow Rush Lily","10","","Vulnerable","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894924","Blandfordia grandiflora","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Blandfordiaceae","Blandfordia","Christmas Bells","10","","","Endangered","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894943","Castanospermum australe","A.Cunn. ex Mudie","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Castanospermum","Black Bean","10","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2895290","Hemigenia purpurea","R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Hemigenia","","10","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2895568","Stackhousia viminea","Sm.","species","Plantae","Charophyta","Equisetopsida","Celastrales","Celastraceae","Stackhousia","Slender Stackhousia","10","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2895742","Pteris vittata","L.","species","Plantae","Charophyta","Equisetopsida","","Pteridaceae","Pteris","Pteris","10","","","","","Critically Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2897750","Spyridium parvifolium","(Hook.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Spyridium","Dusty Miller","10","","Near Threatened","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2897935","Ipomoea cairica","(L.) Sweet","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Ipomoea","Mile-a-minute","10","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2898157","Salpichroa origanifolia","(Lam.) Thell.","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Salpichroa","Pampas Lily-of-the-valley","10","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2900814","Rytidosperma caespitosum","(Gaudich.) Connor & Edgar","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Rytidosperma","Common Wallaby-grass","10","","","","","","","","","","","","","","",""
