Occurrence ID,Scientific Name,Event Date,Dataset Name,Reserve Name,Decimal Latitude,Decimal Longitude,Individual Count,Reproductive Condition,Establishment Means,Occurrence Remarks,Year,Month,Day,Habitat,Sampling Protocol,Locality,Location Remarks,Identified By,Date Identified,Owner Institution Code,Basis of Record,Data Generalizations,Recorded By,Client Business Name,__source,decimals,year,precision_tier
19634,Solanum seaforthianum,2019-03-28T00:00:00,DPIE Data from Scientific Licences dataset,Salt Pan Reserve,-33.963093,151.04053,,,introduced,occurrenceRemarks withheld,2019.0,3.0,28.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP00113020,CB Council,ALA,6,2019,<1 m (6+ dp)
37846,Dianella revoluta,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Beach,-33.953352,150.98246,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
21883,Ligustrum lucidum,2008-02-14T00:00:00,METROCMA2 Vegetation Survey,Kelso Beach,-33.952205,150.981156,,,introduced,occurrenceRemarks withheld,2008.0,2.0,14.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,VEG-NICR;OPUR23081001,CB Council,ALA,6,2008,<1 m (6+ dp)
24579,Acacia pubescens,2020-04-07T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.935785,151.021471,,,,occurrenceRemarks withheld,2020.0,4.0,7.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS19051309,CB Council,ALA,6,2020,<1 m (6+ dp)
6533,Drosera auriculata,2022-09-18T14:22:00,iNaturalist research-grade observations,Not in a reserve,-33.97126,151.029502,,,,,2022.0,9.0,18.0,,,,,Cynthia Chan,2022-09-18T08:15:20Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
42446,Sida rhombifolia,2004-05-01T12:00:00,The Crest-Appendix,McLean,-33.904989,150.996089,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
27358,Eucalyptus tereticornis,2019-05-15T00:00:00,DPIE Data from Scientific Licences dataset,Miram-Beena,-33.908406,150.980748,,,,occurrenceRemarks withheld,2019.0,5.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR19032102,CB Council,ALA,6,2019,<1 m (6+ dp)
2522,Hardenbergia violacea,2007-11-21T00:00:00,DPIE Default Sightings,Lansdowne,-33.890425,150.973275,,,,occurrenceRemarks withheld,2007.0,11.0,21.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09102201,CB Council,ALA,6,2007,<1 m (6+ dp)
41737,Plantago lanceolata,2004-05-01T12:00:00,Milperra area Flora&Fauna Apndx5 POM,"Lot 5, Prescot Parade Prescot Parade",-33.9447853,150.9769274,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,7,2004,<1 m (6+ dp)
6490,Melilotus indicus,2022-09-24T12:08:48,iNaturalist research-grade observations,Not in a reserve,-33.885127,151.016315,,,,,2022.0,9.0,24.0,,,,,Thomas Mesaglio,2022-09-24T02:23:08Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
6434,Glycine clandestina,2024-04-28T14:41:34,iNaturalist observations,Lambeth Reserve,-33.972576,150.998334,,,,,2024.0,4.0,28.0,,,,,,,,HUMAN_OBSERVATION,,isie,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
32609,Senecio bathurstianus,1998-12-21T00:00:00,WESTSYD Vegetation Survey,Bellevue,-33.910937,150.998439,,,,occurrenceRemarks withheld,1998.0,12.0,21.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPXE97062300;OVLU99062101,CB Council,ALA,6,1998,<1 m (6+ dp)
7581,Lomandra confertifolia,2023-10-10T10:16:37,iNaturalist observations,Adept Lane Reserve,-33.928954,151.034209,,,,,2023.0,10.0,10.0,,,,,,,,HUMAN_OBSERVATION,,kakeno,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
7198,Acacia ulicifolia,2022-04-03T13:54:00,iNaturalist research-grade observations,Salt Pan Reserve,-33.96231,151.04037,,flowers|flower buds,,,2022.0,4.0,3.0,,,,,Bradley W. Jones,2022-04-03T07:49:44Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,5,2022,≈1–10 m (5 dp)
21356,Lobelia purpurascens,2023-06-14T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.95243,151.04037,,,,occurrenceRemarks withheld,2023.0,6.0,14.0,Woodland,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OSHD13030401,CB Council,ALA,5,2023,≈1–10 m (5 dp)
33059,Goodenia heterophylla,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.980758,150.999551,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council,ALA,6,2009,<1 m (6+ dp)
25141,Verbena bonariensis,2018-01-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.874778,151.006314,,,introduced,occurrenceRemarks withheld,2018.0,1.0,25.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR17101700;OPUR17101701,CB Council,ALA,6,2018,<1 m (6+ dp)
9088,Ligustrum sinense,2025-03-04T14:10:26,iNaturalist research-grade observations,Lansdowne,-33.895828,150.97957,,,,,2025.0,3.0,4.0,,,,,Michael Mahoney,2025-03-04T04:12:25Z,,HUMAN_OBSERVATION,,Michael Mahoney,CB Council,iNaturalist,6,2025,<1 m (6+ dp)
37429,Cotula australis,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Rose Pk,-33.89509,151.013134,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
42541,Soliva sessilis,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Jenson Pk,-33.883502,151.01767,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
40170,Lomandra confertifolia ssp. rubiginosa,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Picnic Point Reserve,-33.977563,150.996147,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
4619,Pimelea spicata,1992-01-14T00:00:00,DPIE Default Sightings,Lansdowne,-33.893679,150.976691,,FL Flowering,,occurrenceRemarks withheld,1992.0,1.0,14.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,AYAD,CB Council,ALA,6,1992,<1 m (6+ dp)
40575,Melaleuca linariifolia,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Amberdale Reserve,-33.972098,151.0034,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
30065,Hypochaeris radicata,2010-11-15T00:00:00,DPIE Default Sightings,Deepwater,-33.95,150.978,,,introduced,occurrenceRemarks withheld,2010.0,11.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,3,2010,≈100–1000 m (3 dp)
7643,Paspalum dilatatum,2020-04-25T15:34:15,iNaturalist research-grade observations,Not in a reserve,-33.88213,151.009583,,,,,2020.0,4.0,25.0,,,,,Thomas Mesaglio,2020-04-25T06:55:38Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2020,<1 m (6+ dp)
4076,Wahlenbergia gracilis,1998-12-21T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.896631,150.977972,,,,occurrenceRemarks withheld,1998.0,12.0,21.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OSYK02012200,CB Council,ALA,6,1998,<1 m (6+ dp)
27436,Rumex crispus,2018-05-23T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.917115,150.975158,,,introduced,occurrenceRemarks withheld,2018.0,5.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15013005,CB Council,ALA,6,2018,<1 m (6+ dp)
10833,Hardenbergia violacea,2023-02-09T12:57:23,iNaturalist research-grade observations,Band Hall Reserve,-33.89639,151.019318,,,,,2023.0,2.0,9.0,,,,,benscullett,2023-02-13T03:56:01Z,,HUMAN_OBSERVATION,,benscullett,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
20987,Solanum mauritianum,2009-10-26T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.927625,151.139081,,,introduced,occurrenceRemarks withheld,2009.0,10.0,26.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OEXK99062500;OEMM09100803,CB Council,ALA,6,2009,<1 m (6+ dp)
27940,Acacia pubescens,2018-10-10T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.887384,151.048254,,,,occurrenceRemarks withheld,2018.0,10.0,10.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJFA13041105,CB Council,ALA,6,2018,<1 m (6+ dp)
21385,Dipodium variegatum,2010-12-14T00:00:00,NP_GEORGES Vegetation Survey,Not in a reserve,-33.976092,151.007833,,,,occurrenceRemarks withheld,2010.0,12.0,14.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,ODMP99111100;VEG-NICR,CB Council,ALA,6,2010,<1 m (6+ dp)
20906,Acacia pubescens,2009-08-18T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.903332,150.998009,,,,occurrenceRemarks withheld,2009.0,8.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
39041,Glycine tabacina,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Adept Lane Reserve,-33.930189,151.035261,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
23615,Sonchus oleraceus,1998-12-21T00:00:00,WESTSYD Vegetation Survey,Crest,-33.907955,150.995264,,,introduced,occurrenceRemarks withheld,1998.0,12.0,21.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPXE97062300;OVLU99062101,CB Council,ALA,6,1998,<1 m (6+ dp)
40916,Notelaea longifolia,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.906477,150.980754,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
31620,Eragrostis curvula,2018-05-23T00:00:00,DPIE Data from Scientific Licences dataset,Miram-Beena,-33.909909,150.979481,,,introduced,occurrenceRemarks withheld,2018.0,5.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15013005,CB Council,ALA,6,2018,<1 m (6+ dp)
40207,Lomandra filiformis ssp. coriacea,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.900525,150.97568,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
22071,Hibbertia puberula,2019-07-17T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.917134,150.978785,,N  No Breeding Evident,,occurrenceRemarks withheld,2019.0,7.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OICG19070400,CB Council,ALA,6,2019,<1 m (6+ dp)
278,Alstroemeria psittacina,2023-11-26T15:02:00,iNaturalist research-grade observations,Lansdowne,-33.893852,150.968628,,,,,2023.0,11.0,26.0,,,,,Thomas Mesaglio,2023-11-26T09:08:47Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
10090,Dodonaea triquetra,2021-10-22T13:47:00,iNaturalist observations,Salt Pan Reserve,-33.956119,151.040786,,,,,2021.0,10.0,22.0,,,,,,,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2021,<1 m (6+ dp)
28509,Glycine clandestina,2015-12-01T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.926556,151.14075,,FR Fresh Fruit,,occurrenceRemarks withheld,2015.0,12.0,1.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OCAM11011800,CB Council,ALA,6,2015,<1 m (6+ dp)
41907,Poranthera microphylla,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Flood Reserve,-33.935995,151.021996,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
35714,Allocasuarina littoralis,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Virginius Reserve,-33.960678,151.022552,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
25269,Pultenaea villosa,2007-07-24T00:00:00,DTHOMAS2 Vegetation Survey,Not in a reserve,-33.930127,151.005778,,,,occurrenceRemarks withheld,2007.0,7.0,24.0,,Floristic Data,locality withheld,locationRemarks withheld,,,"David Thomas, 9 Miriam Road, Denistone",HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,6,2007,<1 m (6+ dp)
7692,Zieria pilosa,2021-07-13T14:24:00,iNaturalist research-grade observations,Not in a reserve,-33.926853,151.146845,,,,,2021.0,7.0,13.0,,,,,lostinthebush,2021-07-13T12:47:41Z,,HUMAN_OBSERVATION,,lostinthebush,CB Council,iNaturalist,6,2021,<1 m (6+ dp)
24063,Paspalidium distans,2008-04-28T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.902161,150.998009,,,,occurrenceRemarks withheld,2008.0,4.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS07082200,CB Council,ALA,6,2008,<1 m (6+ dp)
10281,Persicaria hydropiper,2020-08-04T12:48:21,iNaturalist research-grade observations,Not in a reserve,-33.910638,150.977466,,,,"Growing alone near nightshade, bur murigolds and pokeberries",2020.0,8.0,4.0,,,,,angiegreenthumb,2020-08-04T02:49:28Z,,HUMAN_OBSERVATION,,angiegreenthumb,CB Council,iNaturalist,6,2020,<1 m (6+ dp)
8516,Acacia saligna,2023-10-22T17:09:58,iNaturalist observations,Not in a reserve,-33.926904,151.152534,,,,,2023.0,10.0,22.0,,,,,,,,HUMAN_OBSERVATION,,jakeruben18,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
22001,Setaria parviflora,2014-03-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.93508,151.023087,,,introduced,occurrenceRemarks withheld,2014.0,3.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15011200,CB Council,ALA,6,2014,<1 m (6+ dp)
10517,Briza maxima,2023-09-21T15:10:00,iNaturalist research-grade observations,Salt Pan Reserve,-33.957531,151.041005,,,,,2023.0,9.0,21.0,,,,,Thomas Mesaglio,2023-09-21T11:22:07Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
9332,Acacia suaveolens,2022-08-13T15:11:00,iNaturalist research-grade observations,Not in a reserve,-33.971967,151.040086,,fruits or seeds,,,2022.0,8.0,13.0,,,,,Bradley W. Jones,2022-08-13T06:55:54Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
10522,Dillwynia retorta,2022-06-27T13:39:00,iNaturalist observations,Not in a reserve,-33.97205,151.02788,,flowers|flower buds,,,2022.0,6.0,27.0,,,,,,,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,5,2022,≈1–10 m (5 dp)
25162,Acacia pubescens,2009-09-03T00:00:00,DPIE Data from Scientific Licences dataset,Deepwater,-33.951632,150.9812,,,,occurrenceRemarks withheld,2009.0,9.0,3.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
37190,Clematis aristata,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
32949,Denhamia silvestris,2004-05-01T12:00:00,The Crest-Appendix,Carysfield,-33.902185,150.998468,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
37858,Dianella revoluta,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Richardson Reserve,-33.963555,151.027909,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
21188,Entolasia marginata,1999-02-15T00:00:00,WESTSYD Vegetation Survey,Not in a reserve,-33.903688,151.095664,,,,occurrenceRemarks withheld,1999.0,2.0,15.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OJKP98040900;OVLU99062101,CB Council,ALA,6,1999,<1 m (6+ dp)
23431,Araujia sericifera,2019-10-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.92694,151.14242,,,introduced,occurrenceRemarks withheld,2019.0,10.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR13081400;OIXR14091000,CB Council,ALA,5,2019,≈1–10 m (5 dp)
34751,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Louisa,-33.904701,151.000703,,,,occurrenceRemarks withheld,2009.0,9.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
1661,Euchiton sphaericus,1999-06-28T00:00:00,GEORGES Vegetation Survey,Lansdowne,-33.902277,150.978906,,,,occurrenceRemarks withheld,1999.0,6.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,6,1999,<1 m (6+ dp)
35384,Glycine clandestina,1999-02-15T00:00:00,WESTSYD Vegetation Survey,Norfolk Reserve,-33.893483,151.062912,,,,occurrenceRemarks withheld,1999.0,2.0,15.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OJKP98040900;OVLU99062101,CB Council,ALA,6,1999,<1 m (6+ dp)
10231,Cestrum parqui,2020-08-03T17:14:02,iNaturalist research-grade observations,Not in a reserve,-33.882513,151.009431,,,,,2020.0,8.0,3.0,,,,,Thomas Mesaglio,2020-08-03T08:32:04Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2020,<1 m (6+ dp)
41962,Pteridium esculentum,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,East Hills Park,-33.96446,150.982875,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
26207,Petrophile sessilis,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council,ALA,6,2009,<1 m (6+ dp)
38906,Freesia sp.,2004-05-01T12:00:00,Walshaw Flora&Fauna Apndx4 POM,Walshaw Park,-33.901345,151.004631,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
7211,Tropaeolum majus,2023-01-12T15:46:14,iNaturalist research-grade observations,Not in a reserve,-33.915761,151.132473,,,,,2023.0,1.0,12.0,,,,,daphpad,2023-01-12T04:46:11Z,,HUMAN_OBSERVATION,,daphpad,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
23250,Lomandra longifolia,2016-11-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.935722,151.115672,,FR Fresh Fruit,,occurrenceRemarks withheld,2016.0,11.0,25.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OCAM11011800,CB Council,ALA,6,2016,<1 m (6+ dp)
31849,Schoenoplectus tabernaemontani,2012-07-26T00:00:00,Freshwater Vegetation Survey,Not in a reserve,-33.889894,151.047227,,,,occurrenceRemarks withheld,2012.0,7.0,26.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Narla Environmental Pty Ltd,HUMAN_OBSERVATION,,OSLS05020700,CB Council,ALA,6,2012,<1 m (6+ dp)
31037,Galium propinquum,2011-04-13T00:00:00,ACA Vegetation Survey,Deepwater,-33.949849,150.974231,,,,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,6,2011,<1 m (6+ dp)
35193,Tetragonia tetragonoides,2020-03-06T00:00:00,DPIE Data from Scientific Licences dataset,Kentucky Reserve,-33.927119,150.979281,,,,occurrenceRemarks withheld,2020.0,3.0,6.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OLUC19010800,CB Council,ALA,6,2020,<1 m (6+ dp)
26049,Angophora floribunda,2008-02-13T00:00:00,METROCMA2 Vegetation Survey,Deepwater,-33.946827,150.972747,,,,occurrenceRemarks withheld,2008.0,2.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,VEG-NICR;OPUR23081001,CB Council,ALA,6,2008,<1 m (6+ dp)
19417,Olearia microphylla,1999-02-11T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.900784,150.997609,,,,occurrenceRemarks withheld,1999.0,2.0,11.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPJGI0002327,CB Council,ALA,6,1999,<1 m (6+ dp)
36882,Cassytha spp.,2004-05-01T12:00:00,Walshaw Flora&Fauna Apndx4 POM,Walshaw Park,-33.901345,151.004631,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
23005,Jacaranda mimosifolia,2016-11-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.963306,151.011361,,,introduced,occurrenceRemarks withheld,2016.0,11.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP17013000,CB Council,ALA,6,2016,<1 m (6+ dp)
20079,Anredera cordifolia,2010-11-15T00:00:00,DPIE Default Sightings,Deepwater,-33.95,150.978,,,introduced,occurrenceRemarks withheld,2010.0,11.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,3,2010,≈100–1000 m (3 dp)
26672,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.893825,151.062665,,,,occurrenceRemarks withheld,2009.0,9.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
