Species Name,Family,Genus,Local Status,Fire Traits
Stylidium productum,Stylidiaceae,Stylidium,native,"{'resprouting_capacity': 'resprouts (3)', 'fire_time_from_fire_to_fruiting': '23.4883720930233 (1)', 'fire_time_from_fire_to_flowering': '22.5581395348837 (1); 24 (1); 24.1860465116279 (1); 36 (1); 36.2790697674419 (1)'}"
Stypandra glauca,Hemerocallidaceae,Stypandra,native,"{'resprouting_capacity': 'resprouts (5)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'fire_time_from_fire_to_flowering': '18 (1); 54 (1)'}"
Styphelia laeta,Ericaceae,Styphelia,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'fire_killed (1)'}"
Styphelia triflora,Ericaceae,Styphelia,native,"{'post_fire_recruitment': 'post_fire_recruitment (V)', 'resprouting_capacity': 'fire_killed (4)', 'fire_time_from_fire_to_fruiting': '34.6511627906977 (1)', 'fire_time_from_fire_to_flowering': '36.2790697674419 (1)'}"
Styphelia viridis,Ericaceae,Styphelia,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (2)'}"
Suaeda australis,Chenopodiaceae,Suaeda,native,{'resprouting_capacity': 'fire_killed (1)'}
Swainsona formosa,Fabaceae,Swainsona,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'fire_killed (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)'}"
Swainsona galegifolia,Fabaceae,Swainsona,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (2)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)'}"
Symphyotrichum subulatum,Asteraceae,Symphyotrichum,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'fire_killed (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_fruiting': '14.6511627906977 (1)', 'fire_time_from_fire_to_flowering': '14.1860465116279 (1)'}"
Syncarpia glomulifera,Myrtaceae,Syncarpia,native,"{'post_fire_recruitment': 'post_fire_recruitment (2)', 'resprouting_capacity': 'resprouts (4)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_flowering': '60.4651162790698 (1)'}"
Syngonium podophyllum,Araceae,Syngonium,Exotic,{'resprouting_capacity': 'fire_killed (1)'}
Synoum glandulosum,Meliaceae,Synoum,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (2)', 'resprouting_capacity': 'resprouts (V)'}"
Syzygium australe,Myrtaceae,Syzygium,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (1)', 'resprouting_capacity': 'resprouts (2)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)'}"
Syzygium moorei,Myrtaceae,Syzygium,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'resprouts (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)'}"
Syzygium paniculatum,Myrtaceae,Syzygium,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'partial_resprouting (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_flowering': '24 (1)'}"
Syzygium smithii,Myrtaceae,Syzygium,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (2)', 'resprouting_capacity': 'resprouts (7)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_flowering': '12 (1); 60 (1)'}"
Tagetes minuta,Asteraceae,Tagetes,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'fire_killed (2)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_fruiting': '4.65116279069767 (1)', 'fire_time_from_fire_to_flowering': '4.65116279069767 (2)'}"
Telopea speciosissima,Proteaceae,Telopea,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (3)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'fire_time_from_fire_to_fruiting': '24.1860465116279 (1); 25.2 (1); 36.2790697674419 (1)', 'fire_time_from_fire_to_flowering': '24.1860465116279 (V)'}"
Tephrosia grandiflora,Fabaceae,Tephrosia,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'fire_killed (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)'}"
Tetragonia tetragonoides,Aizoaceae,Tetragonia,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (1)', 'resprouting_capacity': 'fire_killed (4)', 'fire_time_from_fire_to_fruiting': '9.06976744186047 (1)', 'fire_time_from_fire_to_flowering': '9.06976744186047 (1)'}"
Tetraria capillaris,Cyperaceae,Tetraria,native,"{'resprouting_capacity': 'resprouts (6)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'fire_time_from_fire_to_flowering': '11.6279069767442 (1); 12 (1)'}"
Tetratheca juncea,Elaeocarpaceae,Tetratheca,native,{'resprouting_capacity': 'resprouts (1)'}
Thelionema caespitosum,Hemerocallidaceae,Thelionema,native,"{'resprouting_capacity': 'resprouts (6)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (3)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'fire_time_from_fire_to_fruiting': '23.2558139534884 (1)', 'fire_time_from_fire_to_flowering': '21.1627906976744 (1); 24 (1)'}"
Thelymitra carnea,Orchidaceae,Thelymitra,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (f)', 'post_fire_flowering': 'fire_enhanced_flowering (f)', 'resprouting_capacity': 'resprouts (3)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_resprout (1)', 'fire_time_from_fire_to_flowering': '12 (f)'}"
Thelymitra ixioides,Orchidaceae,Thelymitra,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (f)', 'post_fire_flowering': 'fire_enhanced_flowering (f)', 'resprouting_capacity': 'resprouts (5)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (2)', 'resprouting_capacity_juvenile': 'juvenile_resprout (1)', 'fire_time_from_fire_to_fruiting': '10 (1)', 'fire_time_from_fire_to_flowering': '7.2093023255814 (1)'}"
Thelymitra pauciflora,Orchidaceae,Thelymitra,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (1)', 'post_fire_flowering': 'fire_enhanced_flowering (f)', 'resprouting_capacity': 'resprouts (8)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (2)', 'resprouting_capacity_juvenile': 'juvenile_resprout (1)', 'fire_time_from_fire_to_fruiting': '9.76744186046512 (1)', 'fire_time_from_fire_to_flowering': '12 (V)'}"
Thelymitra peniculata,Orchidaceae,Thelymitra,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (f)', 'post_fire_flowering': 'fire_enhanced_flowering (f)', 'resprouting_capacity': 'resprouts (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_resprout (f)', 'fire_time_from_fire_to_flowering': '12 (f)'}"
Themeda triandra,Poaceae,Themeda,native,"{'post_fire_recruitment': 'post_fire_recruitment (V)', 'resprouting_capacity': 'partial_resprouting (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_resprout (1)', 'resprouting_capacity_proportion_individuals': '1 (3)', 'fire_time_from_fire_to_fruiting': '11.3953488372093 (1)', 'fire_time_from_fire_to_flowering': '12 (V)'}"
Thunbergia alata,Acanthaceae,Thunbergia,Exotic,"{'resprouting_capacity': 'resprouts (1)', 'fire_time_from_fire_to_flowering': '6.04651162790698 (1)'}"
Thysanotus juncifolius,Asparagaceae,Thysanotus,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_resprout (1)', 'fire_time_from_fire_to_fruiting': '14.8837209302326 (1)', 'fire_time_from_fire_to_flowering': '12 (1); 2.4 (1); 3.95348837209302 (1)'}"
Thysanotus tuberosus,Asparagaceae,Thysanotus,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (1)', 'resprouting_capacity': 'resprouts (3)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'fire_time_from_fire_to_flowering': '10.6976744186047 (1); 12 (1)'}"
Toona ciliata,Meliaceae,Toona,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (1)', 'resprouting_capacity': 'resprouts (2)'}"
Toxicodendron succedaneum,Anacardiaceae,Toxicodendron,Exotic,{'resprouting_capacity': 'resprouts (1)'}
Trachymene incisa,Araliaceae,Trachymene,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'fire_time_from_fire_to_fruiting': '8.13953488372093 (1)', 'fire_time_from_fire_to_flowering': '8.13953488372093 (V)'}"
Tradescantia fluminensis,Commelinaceae,Tradescantia,Exotic,"{'resprouting_capacity': 'resprouts (2)', 'fire_time_from_fire_to_flowering': '10 (1)', 'fire_time_from_fire_to_peak_flowering': '36 (1)'}"
Tragopogon porrifolius,Asteraceae,Tragopogon,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment_absent (1)', 'resprouting_capacity': 'fire_killed (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_flowering': '12 (f)'}"
Trema tomentosa,Cannabaceae,Trema,native,"{'post_fire_recruitment': 'post_fire_recruitment (2)', 'resprouting_capacity': 'fire_killed (5)'}"
Tricoryne elatior,Hemerocallidaceae,Tricoryne,,"{'post_fire_recruitment': 'post_fire_recruitment_absent (V)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_resprout (1)', 'fire_time_from_fire_to_flowering': '12 (1); 24 (1); 6 (1)'}"
Tricoryne simplex,Hemerocallidaceae,Tricoryne,native,"{'resprouting_capacity': 'resprouts (2)', 'fire_time_from_fire_to_fruiting': '9.53488372093023 (1)', 'fire_time_from_fire_to_flowering': '12 (1); 12.093023255814 (1); 3.72093023255814 (1)'}"
Trifolium arvense,Fabaceae,Trifolium,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (2)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)'}"
Trifolium campestre,Fabaceae,Trifolium,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (3)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_fruiting': '10 (1)', 'fire_time_from_fire_to_flowering': '9.53488372093023 (1)'}"
Trifolium dubium,Fabaceae,Trifolium,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (3)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_fruiting': '10 (1)', 'fire_time_from_fire_to_flowering': '10 (1)'}"
Trifolium glomeratum,Fabaceae,Trifolium,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (2)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_flowering': '8.37209302325581 (1)'}"
Trifolium pratense,Fabaceae,Trifolium,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'fire_killed (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)'}"
Trifolium repens,Fabaceae,Trifolium,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (3)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_flowering': '8.37209302325581 (1)'}"
Trifolium subterraneum,Fabaceae,Trifolium,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_flowering': '18 (1)'}"
Triglochin striata,Juncaginaceae,Triglochin,native,"{'resprouting_capacity': 'resprouts (4)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (4)'}"
Tristaniopsis laurina,Myrtaceae,Tristaniopsis,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (2)', 'resprouting_capacity': 'resprouts (4)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_fruiting': '28.8372093023256 (1)', 'fire_time_from_fire_to_flowering': '24.1860465116279 (1); 30 (1); 36.2790697674419 (1)'}"
Triticum aestivum,Poaceae,Triticum,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'resprouts (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_resprout (f)', 'resprouting_capacity_proportion_individuals': '1 (f)', 'fire_time_from_fire_to_flowering': '12 (f)'}"
Tritonia gladiolaris,Iridaceae,Tritonia,Exotic,{'resprouting_capacity': 'resprouts (f)'}
Tropaeolum majus,Tropaeolaceae,Tropaeolum,Exotic,"{'fire_time_from_fire_to_fruiting': '6.04651162790698 (1)', 'fire_time_from_fire_to_flowering': '6.04651162790698 (1)'}"
Typha orientalis,Typhaceae,Typha,native,"{'resprouting_capacity': 'resprouts (3)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'fire_time_from_fire_to_fruiting': '19.7674418604651 (1)'}"
Ulex europaeus,Fabaceae,Ulex,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)'}"
Urena lobata,Malvaceae,Urena,Exotic,{'resprouting_capacity': 'fire_killed (1); partial_resprouting (1); resprouts (1)'}
Urochloa panicoides,Poaceae,Urochloa,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'resprouts (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_resprout (f)', 'resprouting_capacity_proportion_individuals': '1 (f)', 'fire_time_from_fire_to_flowering': '12 (f)'}"
Urospermum picroides,Asteraceae,Urospermum,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'fire_killed (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_flowering': '12 (f)'}"
Urtica incisa,Urticaceae,Urtica,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (1); resprouts (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'fire_time_from_fire_to_flowering': '8.83720930232558 (1)'}"
Urtica urens,Urticaceae,Urtica,Exotic,{'resprouting_capacity': 'fire_killed (3)'}
Utricularia australis,Lentibulariaceae,Utricularia,native,"{'resprouting_capacity': 'fire_killed (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)'}"
Utricularia dichotoma,Lentibulariaceae,Utricularia,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (6)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (3)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'fire_time_from_fire_to_flowering': '12 (1); 7.44186046511628 (1)'}"
Utricularia lateriflora,Lentibulariaceae,Utricularia,native,"{'resprouting_capacity': 'resprouts (4)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'fire_time_from_fire_to_flowering': '7.44186046511628 (1); 8.4 (1)'}"
Verbascum virgatum,Scrophulariaceae,Verbascum,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'fire_time_from_fire_to_fruiting': '11.8604651162791 (1)', 'fire_time_from_fire_to_flowering': '20 (1)'}"
Verbena bonariensis,Verbenaceae,Verbena,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (2)', 'fire_time_from_fire_to_fruiting': '13.0232558139535 (1)', 'fire_time_from_fire_to_flowering': '8.6046511627907 (1)'}"
Verbena litoralis,Verbenaceae,Verbena,Exotic,"{'resprouting_capacity': 'resprouts (1)', 'fire_time_from_fire_to_fruiting': '2.32558139534884 (1)', 'fire_time_from_fire_to_flowering': '1.62790697674419 (1)'}"
Verbena officinalis,Verbenaceae,Verbena,Exotic,{'resprouting_capacity': 'fire_killed (1)'}
Verbena rigida,Verbenaceae,Verbena,Exotic,"{'fire_time_from_fire_to_fruiting': '5.34883720930233 (1)', 'fire_time_from_fire_to_flowering': '2.7906976744186 (1)'}"
Veronica arvensis,Plantaginaceae,Veronica,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (2)'}"
Veronica persica,Plantaginaceae,Veronica,Exotic,"{'resprouting_capacity': 'fire_killed (1)', 'fire_time_from_fire_to_fruiting': '8.83720930232558 (1)', 'fire_time_from_fire_to_flowering': '8.83720930232558 (1)'}"
Veronica plebeia,Plantaginaceae,Veronica,native,"{'resprouting_capacity': 'resprouts (3)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'fire_time_from_fire_to_fruiting': '10.2325581395349 (1)', 'fire_time_from_fire_to_flowering': '9.06976744186047 (1)'}"
